#Frame      Dih_00026 Dih_00027 Dih_00028 Dih_00029 Dih_00030
     415     -24.4778 32.2014 -25.7835 12.5665 7.9380
     416     -29.7877 36.8134 -29.7049 14.8400 8.8605
     417     -39.0808 32.7921 -16.4041 -5.3781 28.2104
     418     -48.3527 33.6598 -7.9842 -20.0258 42.6634
     419     -45.2557 48.3594 -31.8533 6.9275 23.2550
     420     -45.4292 56.9329 -44.8837 19.7177 15.0469
     421     -49.2968 50.8545 -33.7095 8.9061 23.4095
     422     -44.4186 50.5987 -35.5976 14.0208 18.5278
     423     -37.1373 40.8496 -26.4663 8.0586 15.7821
     424     -42.1345 53.0868 -37.9996 15.1972 17.3911
     425     -46.8052 50.9050 -37.5761 13.1296 21.6033
     426     -37.9104 47.6472 -36.5796 16.0799 13.1153
     427     -43.0169 51.8699 -37.7681 14.9068 17.3698
     428     -48.6987 46.2381 -28.9396 2.6837 28.3662
     429     -29.7557 33.3113 -22.6280 5.5703 14.6215
     430     -46.9285 48.6222 -30.8841 5.2267 25.6109
     431     -44.1337 38.8180 -20.9999 -3.7743 29.2459
     432     -37.1530 46.4630 -35.7557 16.6225 12.1252
     433     -38.6868 44.7306 -34.4380 13.0373 15.6828
     434     -41.0142 45.5132 -31.3081 8.4778 18.8806
     435     -37.5667 38.1329 -24.4005 5.2176 19.2310
     436     -46.3835 24.1376 3.4024 -29.7013 47.9647
     437     -36.3437 12.4244 12.4244 -34.5413 43.8756
     438     -40.7341 22.1003 3.5225 -28.4469 45.3302
     439     -35.4192 28.6909 -12.2313 -7.0115 26.4656
     440     -46.4980 43.4779 -27.3118 1.6478 28.0066
     441     -45.8691 31.6310 -3.4312 -23.9596 45.5735
     442     -42.1689 39.5382 -23.4155 -0.4777 26.5399
     443     -35.2118 18.3444 4.3096 -24.5476 36.7617
     444     -39.6262 35.1846 -16.1210 -7.0493 28.7944
     445     -35.5538 31.8746 -17.9098 -3.3070 24.6914
     446     -42.8667 45.3283 -29.2006 4.8577 24.1836
     447     -36.8516 41.3468 -29.9853 9.8536 16.8416
     448     -22.8411 28.8418 -23.1580 10.3814 7.9506
     449     -31.3892 35.7048 -23.8747 5.3278 16.9468
     450     -34.3447 42.3710 -32.2696 13.0112 14.3238
     451     -33.6747 32.4293 -18.8540 -0.1616 21.1908
     452     -32.7423 23.9269 -8.9796 -9.5406 25.5705
