#Frame      Dih_00161 Dih_00162 Dih_00163 Dih_00164 Dih_00165
     138     -43.2851 45.2671 -31.1273 7.2204 23.6020
     139     -37.1185 48.7887 -37.7770 18.8680 10.8559
     140     -27.9996 43.4831 -40.0426 24.7600 1.4506
     141     -40.0107 39.3324 -24.7811 3.2663 22.4175
     142     -35.6679 36.5888 -26.3084 6.9437 17.9089
     143     -34.3127 41.3956 -30.4220 14.3073 10.6575
     144     -41.1314 40.2186 -25.6468 2.5873 24.0452
     145     -35.9287 37.9269 -26.9706 6.6807 18.0691
     146     -33.9993 24.7379 -7.7226 -12.2115 28.5713
     147     -30.1303 26.4250 -12.3537 -3.8601 20.4580
     148     -47.6676 26.8497 0.9493 -29.8856 48.8667
     149     -54.4572 34.6222 -6.1760 -24.4560 47.8691
     150     -37.0240 15.5245 10.1519 -31.4838 43.4341
     151     -36.7099 15.2859 11.4655 -33.5538 47.1571
     152     -42.7883 22.7390 4.4594 -29.3239 46.0196
     153     -41.0486 37.5859 -22.6373 -0.0208 25.3884
     154     -24.7633 32.4790 -25.2083 10.8860 9.4992
     155     -22.2234 35.8869 -30.4504 20.4783 0.4455
     156     -12.6451 26.1884 -29.8398 21.3174 -6.1559
     157     -18.6840 31.4541 -31.7439 19.8435 -1.2238
     158     -26.6224 39.3038 -31.0221 19.2132 3.8246
     159     -19.6509 37.4200 -37.1771 26.6812 -5.1427
     160     -37.2283 37.9249 -27.7569 6.4913 20.3399
     161     -12.8044 26.0037 -29.5385 23.2347 -6.8874
     162     -35.2029 34.7833 -22.7718 3.8758 19.5171
     163     -24.3563 31.7301 -25.6699 12.7404 7.1339
     164     -27.1353 24.2467 -11.8717 -3.7975 20.0334
     165     -33.8635 42.8637 -35.5179 17.4076 9.0603
     166     -26.9777 39.6006 -35.3338 22.1197 3.1619
     167     -22.9979 29.4252 -25.0711 12.5359 6.4148
     168     -34.4330 33.2527 -18.1144 -1.6158 22.7501
     169     -20.2298 27.9219 -24.3839 15.0152 2.8742
     170      -7.3738 27.4331 -33.1201 32.1812 -16.3671
     171     -25.9322 30.9557 -23.1989 9.2337 10.1991
     172     -29.1729 37.8305 -31.2302 15.1941 8.2122
     173     -26.7665 30.4940 -24.0853 8.6070 11.5024
     174     -28.0384 33.5364 -24.8967 8.4243 11.7611
     175     -23.8071 33.1882 -32.5925 18.7200 3.3441
     176      -3.3977 19.6739 -28.2931 27.2642 -15.4886
     177     -15.3581 28.2068 -27.3226 20.6179 -3.9906
     178     -18.9104 34.5222 -35.6875 25.7722 -5.1386
     179     -29.4843 37.4813 -29.7200 13.6817 10.0389
     180     -12.4271 24.7469 -26.0450 21.2296 -5.9218
     181     -17.9242 29.7433 -30.6105 21.9506 -2.4822
     182      -2.2969 21.1562 -29.6019 31.4705 -19.3481
     183      -5.9573 22.0644 -28.8609 27.4377 -13.5343
     184     -24.5692 29.7277 -22.9913 9.6106 9.0478
     185     -41.2336 26.5532 -3.4825 -20.6788 38.9803
     186     -42.5655 41.5821 -25.7398 1.5344 24.3534
     187     -29.6366 21.8186 -7.9412 -9.0152 24.9039
     188     -29.9812 36.5415 -30.3242 14.7062 9.7534
     189     -26.5242 21.0802 -8.3069 -5.8198 19.1208
     190      -7.8188 25.5156 -31.9804 29.3142 -13.0021
     191      -5.0456 21.8833 -28.7024 29.4332 -15.1233
     192     -11.3699 25.8700 -30.9246 25.3022 -9.1453
