#Frame      Dih_00126 Dih_00127 Dih_00128 Dih_00129 Dih_00130
     283       2.1299 15.1894 -24.7912 27.8962 -18.9559
     284      -0.8105 21.5069 -31.7950 31.4151 -20.0772
     285     -22.9139 38.1739 -34.2807 23.1842 -0.1995
     286     -29.0417 31.9692 -22.0117 6.2362 14.4666
     287     -28.4401 39.7884 -42.3122 26.9398 2.5029
     288     -31.2814 36.5579 -28.1747 12.5237 10.8895
     289     -51.6326 50.5777 -34.4091 6.9589 26.2712
     290     -39.6658 44.2337 -32.5672 10.3701 17.7828
     291     -41.9552 43.7979 -30.8508 7.4726 21.5473
     292     -40.1799 24.8145 -2.0911 -21.9227 36.3772
     293     -35.8194 30.8960 -15.1330 -5.2946 24.8635
     294     -39.1770 25.7161 -3.9840 -17.6421 34.4918
     295     -40.5523 48.6868 -38.5644 16.6009 14.5563
     296     -41.4115 36.7876 -20.6207 -0.7789 23.5476
     297     -35.6307 38.1038 -26.2639 7.5501 16.1191
     298     -40.5402 31.9773 -11.4813 -10.5432 29.9032
     299     -35.2094 44.9905 -36.3884 17.0461 11.2661
     300     -26.9938 36.0732 -33.1124 19.3597 5.0245
     301     -32.5454 40.7990 -34.2345 14.7418 10.9357
     302     -28.2179 44.5597 -41.0969 27.9242 1.6447
     303     -46.5579 52.8515 -38.8296 14.2080 20.1122
     304     -32.6080 42.2564 -33.6364 17.6976 9.3636
     305     -24.3201 38.7989 -37.9982 26.2420 -2.6217
     306     -30.7113 34.4676 -24.2869 4.8491 17.0242
     307     -46.2513 43.2110 -25.1077 -2.1839 31.4622
     308     -15.0082 31.7840 -35.2964 27.5678 -8.0889
     309     -18.5379 30.9489 -32.3474 23.7762 -3.2500
     310      -8.2365 23.6528 -26.2168 23.0771 -9.8378
     311     -24.7932 35.6079 -31.6499 19.2164 2.4969
     312     -26.0916 40.0892 -38.8394 25.6040 1.0875
     313      -6.5111 24.0132 -29.9217 27.1533 -13.4969
     314      -7.4484 22.9413 -27.7665 26.6135 -11.9401
     315      -4.8698 24.3140 -31.2783 29.6762 -15.6823
     316     -12.2426 26.8757 -30.7768 25.1912 -7.3176
     317     -13.0902 32.1838 -38.0968 28.0194 -10.2706
     318     -26.3617 31.2509 -23.0523 9.5709 10.5677
     319     -26.9771 38.2651 -32.4949 18.8444 4.9416
     320     -18.0609 26.4778 -24.6472 16.0718 0.5149
     321     -22.8789 34.5111 -33.6624 22.7196 -0.4933
     322     -24.9122 35.8968 -32.7516 19.6415 3.4413
     323     -36.5446 45.5022 -35.2851 15.3086 12.2079
     324     -38.2381 42.2658 -29.2130 7.5676 19.4793
     325     -36.4643 40.6754 -32.5137 12.2372 15.4722
     326     -39.8899 28.6707 -8.8840 -13.8511 33.5984
     327     -40.1623 38.3752 -21.5476 1.0521 22.0197
     328     -40.8117 43.5425 -25.3897 3.5931 24.0639
     329     -39.6756 48.3779 -37.6775 17.4518 13.2970
     330     -37.7072 44.6413 -34.6829 16.3756 13.2459
     331     -52.6975 55.0575 -40.4764 10.4143 26.8697
     332     -34.2955 44.5311 -36.5381 18.1293 8.8858
     333     -47.8925 48.2718 -28.8258 3.0125 27.7990
     334     -35.1046 25.8716 -8.2359 -12.3060 30.6315
     335     -45.4832 35.6282 -16.1653 -10.2846 35.3379
