#Frame      Dih_00081 Dih_00082 Dih_00083 Dih_00084 Dih_00085
     348     -21.1301 40.6641 -46.1793 32.4529 -7.4723
     349     -15.7077 29.1690 -30.1362 22.7904 -4.3700
     350     -19.7913 33.4641 -32.8111 23.3394 -2.4855
     351     -23.2645 36.0573 -31.1363 18.4387 2.5790
     352     -30.6864 40.7654 -32.6134 16.8306 7.9578
     353     -30.9786 34.7838 -24.7817 6.8230 15.4675
     354     -31.0617 42.4721 -37.2907 22.1715 5.6602
     355     -21.7252 32.9430 -31.3832 20.2111 0.6305
     356     -13.6039 26.2221 -27.4886 20.4771 -4.1137
     357     -29.5746 37.9147 -31.7651 17.3802 8.3248
     358     -27.2583 40.0229 -35.4825 19.9949 4.3553
     359     -33.2447 36.5423 -24.5894 4.8681 17.3156
     360     -37.3815 47.1300 -36.0984 15.3175 13.5823
     361      -8.2721 22.8294 -26.7399 24.2607 -9.8028
     362       0.3447 19.9513 -31.7269 34.8579 -21.8457
     363     -27.8830 46.9109 -46.4212 34.2377 -4.2660
     364     -28.6845 31.5049 -22.6860 8.5632 11.7654
     365     -30.0760 35.5682 -28.5863 11.9799 11.7293
     366     -12.5203 14.1152 -10.1933 3.3392 5.5907
     367     -26.7254 37.1382 -31.3951 17.8309 4.9474
     368     -38.3373 44.8259 -33.9339 13.2942 15.4207
     369     -45.8393 43.6766 -27.0530 0.7551 26.8209
     370     -32.9249 44.5476 -35.4111 17.3213 9.3122
     371     -48.0726 53.0366 -39.1283 12.5772 23.5400
     372     -32.8868 40.6030 -34.9003 16.1262 10.6411
     373     -29.6642 39.9386 -37.3191 20.6014 5.1626
     374     -22.6739 33.2394 -30.8364 19.1584 2.0317
     375     -33.3003 40.8800 -32.7614 16.1952 10.1682
     376     -22.9645 28.2378 -21.6399 8.8869 8.7769
     377     -18.2670 32.7074 -33.7188 25.1732 -4.7016
     378     -21.5624 29.8329 -26.5442 14.0606 4.8141
     379     -17.2952 22.2764 -17.5952 7.3989 6.0361
     380     -32.7042 41.0703 -36.6385 16.4760 10.7105
     381     -13.8648 26.4893 -28.9922 23.4014 -5.1594
     382     -26.2340 36.0868 -31.1390 16.1679 6.4613
     383     -24.9204 23.4180 -12.8585 -1.4018 16.5675
     384     -28.8211 38.6273 -33.1291 17.2435 7.2684
     385     -30.9656 21.4153 -3.2213 -14.9909 28.6573
     386     -24.5278 30.3457 -24.0569 11.5512 7.7867
     387     -51.2800 49.4605 -29.6912 0.7135 32.6308
     388     -42.3868 45.5238 -33.3601 8.2086 21.1459
     389     -33.6611 46.7461 -39.4217 19.3288 10.9261
     390     -41.1438 34.8786 -17.1989 -6.9001 29.4627
     391     -33.0141 44.9831 -40.3195 22.6060 6.6063
     392     -32.3629 19.9590 -0.7135 -17.5631 30.2714
     393     -26.7975 40.0906 -35.6759 21.7990 2.9560
     394     -29.3011 39.3787 -34.2811 18.7099 7.0532
     395     -36.4344 44.4840 -34.7278 16.1195 12.8066
     396     -25.3823 31.8029 -26.7547 12.5897 7.9392
     397     -25.4452 28.5380 -21.0982 6.5243 11.3988
     398     -10.0692 -8.7131 22.2669 -28.7508 24.2853
     399     -24.8284 9.8132 7.3815 -22.0172 30.6048
     400     -37.5269 47.8938 -36.9102 18.7298 10.2216
     401     -34.3694 42.1073 -33.1487 15.5694 11.2555
     402     -38.4662 43.1376 -28.4299 5.3611 21.8514
     403     -18.3199 -1.5812 18.1742 -30.5686 30.1400
     404     -32.6687 34.1471 -25.0608 6.1529 17.8266
     405     -23.2230 24.2818 -16.6191 4.3691 11.3847
     406     -36.7121 42.8283 -32.9892 11.6201 15.9029
     407     -37.7310 43.2348 -32.2140 9.8419 18.4017
     408     -32.6121 36.6019 -28.1322 11.0053 13.9521
     409     -40.4114 40.1361 -23.5949 -1.7074 27.2710
     410     -42.9363 41.5986 -23.6657 -2.1460 27.8750
     411     -39.2315 44.7150 -30.9404 8.3611 19.3248
     412     -29.7448 35.0820 -26.1024 10.4527 12.2866
     413     -39.6627 24.4593 -0.0349 -24.9740 41.3154
     414     -29.6190 40.5357 -37.4768 21.5802 4.8466
     415     -28.9189 33.5294 -24.7838 8.9038 12.8243
     416     -41.1371 41.1900 -25.5398 1.0359 25.1278
     417     -46.5475 40.3276 -20.7803 -5.0785 31.1278
     418     -29.7678 29.5184 -17.8731 0.8619 17.7894
     419     -38.8596 48.8191 -39.0591 17.9955 12.7013
     420     -36.4359 42.9422 -30.8544 13.2339 13.3193
     421     -37.5513 43.7601 -30.4439 8.7047 17.5237
     422     -38.9135 47.3631 -36.4090 17.5805 13.0043
     423     -38.7399 36.9788 -21.3534 0.2824 22.9464
     424      -0.6163 10.0148 -15.3318 14.8988 -9.0473
     425     -24.1836 33.4423 -31.3558 18.8493 2.8352
     426     -41.2787 39.5616 -26.2319 4.6023 22.6383
     427     -30.7421 27.3235 -15.8194 -0.6105 19.3384
     428     -38.0753 46.7534 -39.5007 20.3029 11.2824
     429     -45.7200 47.9766 -38.2329 10.5651 21.9062
     430     -38.6862 25.2793 -5.7172 -16.1768 35.4034
     431     -36.0510 35.0024 -22.7057 0.8527 21.4144
     432     -30.4268 12.0057 9.1109 -27.0255 36.7687
     433     -43.1479 26.7241 -3.0102 -23.0556 43.2334
     434     -41.6569 39.8281 -20.4231 -2.8736 27.3739
     435     -39.6889 43.9406 -31.8989 11.2472 17.1815
     436     -39.6108 47.4031 -35.5523 13.0000 16.3838
     437     -27.8757 36.6080 -29.2956 14.4964 8.9341
     438     -43.8679 49.4113 -37.3810 13.9348 17.4438
     439     -36.2693 41.5294 -30.4083 10.1512 16.6737
     440     -41.0534 19.0972 6.4643 -28.6292 42.7207
     441     -25.2730 4.4008 15.3831 -30.2338 36.9064
     442     -46.9008 32.0612 -7.4635 -19.3421 43.1842
     443     -36.5803 38.2799 -26.1222 5.3986 20.3839
     444     -45.8099 40.9019 -22.4761 -3.2488 31.3417
     445     -45.5058 38.5519 -18.3892 -7.1142 31.6882
     446     -46.9189 33.6529 -7.0712 -21.1551 42.9911
     447     -44.9913 51.9177 -34.6894 12.3766 18.8904
     448     -29.2193 40.6432 -33.0427 19.0399 7.2290
     449     -28.0368 40.7040 -36.5874 21.5256 4.2675
     450     -15.2487 -4.9269 20.9339 -32.0226 30.1873
     451     -36.5938 26.0762 -3.3793 -17.7298 33.8121
     452     -31.2621 23.5048 -6.6548 -11.0787 25.8333
     453     -40.5693 54.3603 -42.4103 21.1643 12.2882
