#Frame      Dih_00126 Dih_00127 Dih_00128 Dih_00129 Dih_00130
     434     -32.4744 42.3842 -34.3898 16.3303 10.1045
     435     -16.7835 34.2726 -38.0584 26.6403 -7.1253
     436     -17.4120 33.2539 -35.5810 26.7814 -5.9186
     437     -28.0241 39.1617 -32.6433 19.3682 4.6513
     438     -14.9309 27.2173 -26.9995 19.0656 -2.4897
     439      -1.0320 20.4079 -28.2447 29.8906 -18.8317
     440     -18.0968 33.5579 -34.3204 25.3348 -5.0334
     441     -24.9768 39.6743 -35.7417 20.3852 2.3855
     442      -3.5198 25.2339 -32.7622 30.3740 -17.4370
     443     -11.5032 27.2625 -32.6926 23.9626 -7.6678
     444      -8.1438 30.1400 -36.1224 35.1491 -16.7832
     445     -16.8829 23.2063 -19.9289 9.7391 4.6303
     446      -6.4006 21.1057 -26.2766 24.0883 -11.7582
     447     -21.9915 35.8081 -35.5323 24.6363 -2.5469
     448      -0.6966 22.4898 -34.8770 34.9780 -21.0569
     449      -5.2037 26.3130 -36.5864 32.0732 -17.4067
     450     -25.1415 38.9676 -36.7860 21.5198 2.6079
